ID_Credito,Cliente,Fecha_Solicitud,Monto_Solicitado,Tasa_Interes,Plazo_Meses,Ingreso_Mensual,Score_Credito,Aprobado,Estado_Credito,Fecha_Nacimiento
103084,Cliente 3084,2028-06-11,35206.41,18.19,36,11667.31,694.0,Sí,Pagado,1973-07-28
103085,Cliente 3085,2028-06-12,34165.54,17.71,60,3733.17,547.0,No,Pagado,1996-03-19
103086,Cliente 3086,2028-06-13,20703.51,23.94,12,9434.6,739.0,Sí,Activo,1993-02-16
103087,Cliente 3087,2028-06-14,1262.05,19.19,36,4030.12,695.0,Sí,Activo,1998-11-17
103088,Cliente 3088,2028-06-15,29354.84,4.62,60,14829.58,655.0,No,Activo,2002-03-24
103089,Cliente 3089,2028-06-16,13028.53,22.51,36,14305.8,700.0,Sí,Pagado,2003-05-12
103090,Cliente 3090,2028-06-17,22787.59,22.05,60,8667.34,540.0,No,Pagado,2007-05-30
103091,Cliente 3091,2028-06-18,47900.26,13.03,24,10634.09,640.0,Sí,Activo,1978-03-07
103092,Cliente 3092,2028-06-19,20252.25,16.1,60,12120.74,528.0,Sí,Activo,1983-09-18
103093,Cliente 3093,2028-06-20,42070.18,24.49,48,10954.48,842.0,No,Activo,1985-01-06
103094,Cliente 3094,2028-06-21,9832.76,14.94,12,10647.52,838.0,No,En Mora,1957-02-14
103095,Cliente 3095,2028-06-22,33786.79,22.96,60,14399.03,828.0,Sí,En Mora,2005-12-16
103096,Cliente 3096,2028-06-23,48861.84,5.29,36,9148.61,566.0,Sí,Activo,1988-09-24
103097,Cliente 3097,2028-06-24,5543.71,7.61,36,9726.39,428.0,Sí,Activo,1960-12-12
103098,Cliente 3098,2028-06-25,911.84,12.98,60,12814.4,519.0,Sí,Activo,1966-03-14
103099,Cliente 3099,2028-06-26,21962.35,16.07,48,10213.42,381.0,No,Activo,1968-04-11
103100,Cliente 3100,2028-06-27,5084.96,21.05,60,11127.52,319.0,Sí,Activo,1991-05-17
103101,Cliente 3101,2028-06-28,37545.03,24.75,24,3895.45,626.0,No,Activo,1982-03-30
103102,Cliente 3102,2028-06-29,45770.16,11.86,48,5883.37,336.0,Sí,Pagado,1960-02-13
103103,Cliente 3103,2028-06-30,21984.04,4.52,60,2635.87,681.0,Sí,Activo,1971-11-02
103104,Cliente 3104,2028-07-01,13306.23,20.73,12,7833.6,338.0,No,Pagado,1962-07-24
103105,Cliente 3105,2028-07-02,22002.96,16.49,48,7108.05,408.0,Sí,Pagado,2010-01-11
103106,Cliente 3106,2028-07-03,36310.67,7.77,60,14958.86,728.0,No,Activo,1992-12-27
103107,Cliente 3107,2028-07-04,948.18,14.14,12,9362.53,363.0,Sí,Activo,2006-10-28
103108,Cliente 3108,2028-07-05,29677.97,19.46,60,11903.45,474.0,Sí,Activo,1959-07-17
103109,Cliente 3109,2028-07-06,30857.94,20.06,24,5343.21,331.0,Sí,Pagado,1953-10-17
103110,Cliente 3110,2028-07-07,32065.57,14.24,36,12557.41,830.0,No,En Mora,1958-03-06
103111,Cliente 3111,2028-07-08,12480.09,10.06,60,9418.73,405.0,Sí,Activo,1989-07-18
103112,Cliente 3112,2028-07-09,35845.61,24.44,48,10606.39,781.0,Sí,Activo,1994-01-30
103113,Cliente 3113,2028-07-10,5023.88,17.76,60,4769.25,505.0,Sí,En Mora,1978-10-19
103114,Cliente 3114,2028-07-11,10363.88,12.28,60,8455.26,546.0,Sí,En Mora,1984-10-22
103115,Cliente 3115,2028-07-12,43934.77,9.53,60,9693.54,388.0,Sí,Activo,2000-06-06
103116,Cliente 3116,2028-07-13,37066.8,19.22,60,9041.87,615.0,Sí,Pagado,1973-06-07
103117,Cliente 3117,2028-07-14,1180.4,8.71,48,13770.31,310.0,Sí,Pagado,1984-03-18
103118,Cliente 3118,2028-07-15,12794.62,7.19,48,13524.95,348.0,Sí,Pagado,1963-12-03
103119,Cliente 3119,2028-07-16,11113.12,14.89,60,14579.27,470.0,No,En Mora,1981-11-15
103120,Cliente 3120,2028-07-17,13904.91,9.73,36,10177.71,442.0,No,Pagado,1973-07-21
103121,Cliente 3121,2028-07-18,12754.21,17.02,60,14592.75,506.0,Sí,En Mora,1992-01-31
103122,Cliente 3122,2028-07-19,3595.05,6.04,48,12570.93,762.0,Sí,Pagado,2010-01-05
103123,Cliente 3123,2028-07-20,23217.56,17.58,24,4427.07,808.0,Sí,Pagado,1993-08-20
103124,Cliente 3124,2028-07-21,36770.31,9.59,60,6697.82,500.0,Sí,Pagado,1992-06-30
103125,Cliente 3125,2028-07-22,30533.22,3.51,60,3956.69,304.0,No,Activo,2000-08-08
103126,Cliente 3126,2028-07-23,33807.15,6.23,60,560.86,510.0,Sí,Activo,2008-11-16
103127,Cliente 3127,2028-07-24,4516.88,23.57,60,3226.71,328.0,Sí,Pagado,1970-03-08
103128,Cliente 3128,2028-07-25,47598.79,22.15,12,558.88,489.0,No,Pagado,1957-03-19
103129,Cliente 3129,2028-07-26,42005.35,8.52,60,10937.66,487.0,Sí,En Mora,1989-09-11
103130,Cliente 3130,2028-07-27,40351.97,20.23,48,6670.25,449.0,Sí,Activo,1990-08-25
103131,Cliente 3131,2028-07-28,41237.7,16.58,48,5032.33,824.0,Sí,En Mora,1959-09-24
103132,Cliente 3132,2028-07-29,46669.17,24.37,12,11544.95,665.0,Sí,Activo,1971-04-14
103133,Cliente 3133,2028-07-30,27440.57,11.53,60,12571.06,456.0,Sí,Activo,1967-09-25
103134,Cliente 3134,2028-07-31,10413.96,18.15,36,14641.84,379.0,Sí,Activo,1966-11-29
103135,Cliente 3135,2028-08-01,31030.79,4.87,60,9809.2,572.0,Sí,Pagado,1971-06-28
103136,Cliente 3136,2028-08-02,37272.63,12.02,48,7192.17,817.0,No,Activo,1976-12-29
103137,Cliente 3137,2028-08-03,37026.91,24.22,24,4926.33,531.0,Sí,Activo,1996-11-11
103138,Cliente 3138,2028-08-04,26311.73,15.09,24,3723.61,459.0,Sí,Pagado,1962-06-22
103139,Cliente 3139,2028-08-05,3888.71,9.69,36,3587.43,643.0,Sí,Pagado,1973-08-11
103140,Cliente 3140,2028-08-06,18870.09,6.09,60,6433.25,588.0,Sí,En Mora,1963-09-21
103141,Cliente 3141,2028-08-07,46077.95,18.63,12,14880.9,504.0,Sí,Pagado,1965-03-18
103142,Cliente 3142,2028-08-08,29430.22,17.36,60,512.38,604.0,Sí,Activo,2004-11-10
103143,Cliente 3143,2028-08-09,27147.43,11.54,36,3359.49,659.0,Sí,Activo,1986-05-24
103144,Cliente 3144,2028-08-10,13808.25,23.95,36,3231.7,699.0,Sí,Pagado,1984-09-08
103145,Cliente 3145,2028-08-11,18738.22,3.98,36,10898.23,748.0,Sí,Pagado,1961-04-10
103146,Cliente 3146,2028-08-12,44819.63,10.03,24,5611.03,405.0,No,Activo,2008-01-16
103147,Cliente 3147,2028-08-13,33489.92,23.3,60,7130.28,381.0,Sí,Pagado,1990-11-12
103148,Cliente 3148,2028-08-14,39475.66,10.4,60,2655.05,641.0,No,Pagado,1985-07-15
103149,Cliente 3149,2028-08-15,22990.1,8.92,12,6372.46,720.0,Sí,Pagado,1994-06-05
103150,Cliente 3150,2028-08-16,31697.24,14.99,36,1996.4,348.0,Sí,Activo,2003-11-25
103151,Cliente 3151,2028-08-17,12794.99,21.21,36,8229.13,505.0,Sí,Activo,2010-03-24
103152,Cliente 3152,2028-08-18,35420.31,5.72,48,1920.11,517.0,No,En Mora,1984-08-27
103153,Cliente 3153,2028-08-19,21666.27,23.77,48,11962.37,735.0,No,Pagado,2006-12-02
103154,Cliente 3154,2028-08-20,22406.0,20.59,24,8715.72,621.0,No,En Mora,1963-10-06
103155,Cliente 3155,2028-08-21,32641.46,7.4,60,10997.53,530.0,No,Pagado,1967-11-18
103156,Cliente 3156,2028-08-22,46845.89,18.81,12,6568.49,786.0,Sí,Activo,2005-11-24
103157,Cliente 3157,2028-08-23,3668.31,11.78,12,6031.62,728.0,No,Pagado,2009-06-06
103158,Cliente 3158,2028-08-24,41324.79,12.15,36,1924.03,583.0,No,En Mora,1985-05-01
103159,Cliente 3159,2028-08-25,14972.96,20.34,12,8095.91,785.0,Sí,En Mora,1974-02-10
103160,Cliente 3160,2028-08-26,22474.01,24.2,36,7960.28,575.0,No,Pagado,2003-06-09
103161,Cliente 3161,2028-08-27,1584.71,6.22,60,7287.48,732.0,Sí,Activo,1992-10-23
103162,Cliente 3162,2028-08-28,15401.78,12.54,12,11237.52,484.0,No,Pagado,1977-06-18
103163,Cliente 3163,2028-08-29,25380.25,13.84,36,12571.31,515.0,No,Pagado,1985-07-09
103164,Cliente 3164,2028-08-30,3280.72,11.59,60,11386.45,396.0,No,Activo,2007-11-01
103165,Cliente 3165,2028-08-31,24809.24,11.31,60,2586.05,418.0,No,Pagado,1972-03-07
103166,Cliente 3166,2028-09-01,46391.98,4.62,36,9519.86,664.0,Sí,Pagado,1962-11-28
103167,Cliente 3167,2028-09-02,5716.96,18.24,36,1664.69,702.0,Sí,En Mora,1990-05-10
103168,Cliente 3168,2028-09-03,38339.82,12.88,24,10572.02,696.0,Sí,Pagado,1992-07-24
103169,Cliente 3169,2028-09-04,20778.72,7.69,60,6036.67,757.0,Sí,Activo,1973-11-01
103170,Cliente 3170,2028-09-05,32931.1,21.04,36,2421.23,617.0,Sí,Pagado,1996-02-05
103171,Cliente 3171,2028-09-06,13381.71,20.76,60,12999.74,681.0,Sí,Pagado,1993-08-15
103172,Cliente 3172,2028-09-07,8394.87,13.96,12,9403.12,441.0,Sí,Activo,1992-03-21
103173,Cliente 3173,2028-09-08,8442.9,9.92,48,5643.51,756.0,No,Pagado,1986-07-14
103174,Cliente 3174,2028-09-09,3989.35,17.22,48,945.54,800.0,No,Activo,1992-01-29
103175,Cliente 3175,2028-09-10,9689.51,9.7,36,8291.0,622.0,Sí,Pagado,1975-06-13
103176,Cliente 3176,2028-09-11,33378.86,8.57,36,13886.78,567.0,Sí,Pagado,1986-01-08
103177,Cliente 3177,2028-09-12,44143.69,19.21,60,9147.51,786.0,Sí,Pagado,1993-12-22
103178,Cliente 3178,2028-09-13,40799.22,4.37,36,14588.93,459.0,Sí,Pagado,1959-05-27
103179,Cliente 3179,2028-09-14,34414.15,5.54,60,2478.54,313.0,Sí,En Mora,1978-07-17
103180,Cliente 3180,2028-09-15,5966.38,3.65,9999,8740.42,454.0,No,Pagado,1976-07-30
103181,Cliente 3181,2028-09-16,14814.78,6.79,60,12072.81,400.0,Sí,En Mora,1960-01-16
103182,Cliente 3182,2028-09-17,15835.44,4.98,36,8120.34,342.0,No,Pagado,1978-01-02
103183,Cliente 3183,2028-09-18,12872.87,24.91,24,1820.46,492.0,Sí,Pagado,1959-08-28
103184,Cliente 3184,2028-09-19,25992.78,9.71,60,8951.85,610.0,Sí,Pagado,1964-03-11
103185,Cliente 3185,2028-09-20,27009.91,6.71,24,9370.2,764.0,No,En Mora,1974-01-05
103186,Cliente 3186,2028-09-21,18165.86,8.68,24,11066.28,462.0,Sí,Pagado,2002-05-01
103187,Cliente 3187,2028-09-22,18012.56,23.63,24,11537.57,650.0,Sí,Pagado,1984-05-13
103188,Cliente 3188,2028-09-23,41513.5,14.68,24,11676.2,533.0,No,Activo,1990-09-27
103189,Cliente 3189,2028-09-24,39570.0,11.34,12,10119.94,702.0,Sí,Pagado,1969-06-14
103190,Cliente 3190,2028-09-25,15735.89,22.28,48,3629.26,650.0,Sí,Pagado,1965-04-09
103191,Cliente 3191,2028-09-26,45732.53,11.99,12,6361.42,466.0,Sí,Pagado,1964-10-26
103192,Cliente 3192,2028-09-27,47664.34,10.7,36,11753.88,447.0,No,Pagado,2004-07-23
103193,Cliente 3193,2028-09-28,16673.76,7.96,36,14324.69,327.0,Sí,Activo,1987-07-11
103194,Cliente 3194,2028-09-29,18044.03,11.62,48,1644.73,558.0,No,Pagado,1990-06-22
103195,Cliente 3195,2028-09-30,25528.89,10.31,48,8265.28,741.0,Sí,En Mora,1960-03-10
103196,Cliente 3196,2028-10-01,47085.48,18.06,48,5031.57,826.0,Sí,En Mora,1974-05-28
103197,Cliente 3197,2028-10-02,43877.81,9.73,24,3768.21,510.0,Sí,Activo,2006-07-04
103198,Cliente 3198,2028-10-03,5577.11,15.91,12,7834.25,842.0,Sí,Pagado,2008-05-22
103199,Cliente 3199,2028-10-04,19940.17,4.92,36,9288.3,744.0,Sí,Activo,1970-11-30
103200,Cliente 3200,2028-10-05,27891.87,7.61,12,641.7,752.0,Sí,Pagado,2007-10-22
103201,Cliente 3201,2028-10-06,25405.06,12.26,12,11813.0,703.0,Sí,En Mora,1983-02-16
103202,Cliente 3202,2028-10-07,10096.22,23.64,12,12388.29,365.0,Sí,En Mora,1993-09-24
103203,Cliente 3203,2028-10-08,43011.43,11.61,48,14499.91,704.0,No,Pagado,1968-12-08
103204,Cliente 3204,2028-10-09,34008.57,17.78,48,3119.33,734.0,Sí,En Mora,2000-02-19
103205,Cliente 3205,2028-10-10,41976.46,8.98,36,9121.01,527.0,No,En Mora,1989-06-16
103206,Cliente 3206,2028-10-11,43008.83,6.23,36,6686.07,775.0,No,Pagado,1957-05-04
103207,Cliente 3207,2028-10-12,37543.61,4.76,36,5355.0,767.0,Sí,Pagado,1987-09-01
103208,Cliente 3208,2028-10-13,22240.92,10.07,12,8701.69,400.0,Sí,Pagado,1967-07-08
103209,Cliente 3209,2028-10-14,30722.06,6.89,48,11844.55,722.0,Sí,Pagado,1977-01-01
103210,Cliente 3210,2028-10-15,8438.09,7.24,24,834.27,655.0,No,Pagado,1979-03-09
103211,Cliente 3211,2028-10-16,33845.45,19.86,12,14556.3,438.0,Sí,En Mora,1981-03-27
103212,Cliente 3212,2028-10-17,9373.04,3.84,60,12243.28,430.0,No,Pagado,1954-04-25
103213,Cliente 3213,2028-10-18,34850.5,15.49,12,11391.73,848.0,Sí,Pagado,2000-06-18
103214,Cliente 3214,2028-10-19,11865.11,11.66,48,11525.62,767.0,No,Activo,1973-07-16
103215,Cliente 3215,2028-10-20,6318.79,14.39,60,6141.38,779.0,Sí,En Mora,1978-08-02
103216,Cliente 3216,2028-10-21,8681.58,15.6,12,11398.5,410.0,No,Activo,1969-11-28
103217,Cliente 3217,2028-10-22,598.61,10.24,48,6108.17,452.0,Sí,Activo,1980-05-10
103218,Cliente 3218,2028-10-23,36077.61,9.84,48,13531.25,541.0,Sí,Activo,1993-11-24
103219,Cliente 3219,2028-10-24,36753.85,19.27,24,3069.72,578.0,Sí,Pagado,1985-11-21
103220,Cliente 3220,2028-10-25,25989.2,22.23,12,4739.04,662.0,Sí,Activo,1996-07-29
103221,Cliente 3221,2028-10-26,8487.46,7.64,48,8494.39,707.0,Sí,Activo,1964-05-28
103222,Cliente 3222,2028-10-27,4635.94,5.6,36,5128.56,474.0,Sí,Activo,1976-08-27
103223,Cliente 3223,2028-10-28,1446.88,22.8,48,6651.44,434.0,Sí,Pagado,1955-07-14
103224,Cliente 3224,2028-10-29,8704.53,11.02,24,7640.13,805.0,Sí,Activo,1967-01-26
103225,Cliente 3225,2028-10-30,44597.35,15.35,48,12917.12,593.0,Sí,Activo,1990-05-13
103226,Cliente 3226,2028-10-31,12456.07,11.23,12,8086.29,794.0,Sí,Pagado,2004-08-29
103227,Cliente 3227,2028-11-01,18036.43,6.2,12,5755.67,718.0,No,Activo,1956-05-09
103228,Cliente 3228,2028-11-02,5714.6,16.17,60,4092.17,505.0,Sí,Pagado,2009-12-24
103229,Cliente 3229,2028-11-03,11506.88,14.79,12,6425.8,617.0,Sí,Activo,1966-01-16
103230,Cliente 3230,2028-11-04,26201.62,7.86,60,7978.17,372.0,Sí,Activo,1993-12-29
103231,Cliente 3231,2028-11-05,30583.76,13.22,36,11318.67,558.0,No,Pagado,1991-08-04
103232,Cliente 3232,2028-11-06,12644.94,20.63,24,2255.21,657.0,Sí,Activo,1978-02-22
103233,Cliente 3233,2028-11-07,3357.74,16.19,36,3713.33,447.0,No,Activo,1964-09-12
103234,Cliente 3234,2028-11-08,19856.13,5.58,60,6004.98,524.0,Sí,Pagado,1992-08-28
103235,Cliente 3235,2028-11-09,12093.07,15.28,48,5725.78,404.0,No,Pagado,2007-12-15
103236,Cliente 3236,2028-11-10,11367.92,18.61,48,6180.35,655.0,Sí,Activo,1981-10-30
103237,Cliente 3237,2028-11-11,48013.21,20.54,36,12006.06,837.0,No,En Mora,1960-08-25
103238,Cliente 3238,2028-11-12,31006.87,17.03,48,5200.24,560.0,Sí,En Mora,1965-11-21
103239,Cliente 3239,2028-11-13,28065.48,6.78,60,7777.52,369.0,Sí,Activo,1972-11-18
103240,Cliente 3240,2028-11-14,21080.87,18.77,24,9546.65,746.0,Sí,Activo,2006-08-28
103241,Cliente 3241,2028-11-15,21732.74,18.06,12,3866.59,746.0,No,En Mora,1990-03-13
103242,Cliente 3242,2028-11-16,27274.8,4.03,60,10921.08,556.0,No,Pagado,1968-12-27
103243,Cliente 3243,2028-11-17,34973.28,12.35,60,8433.11,830.0,No,En Mora,1983-04-08
103244,Cliente 3244,2028-11-18,35256.23,10.66,12,6978.33,418.0,Sí,Activo,1965-09-08
103245,Cliente 3245,2028-11-19,8998.85,17.89,12,12241.87,365.0,Sí,Activo,1986-08-15
103246,Cliente 3246,2028-11-20,25255.58,8.15,24,4030.68,544.0,Sí,Pagado,1968-03-28
103247,Cliente 3247,2028-11-21,20891.93,16.2,24,13306.05,356.0,Sí,En Mora,1971-11-24
103248,Cliente 3248,2028-11-22,43591.08,23.13,24,8635.21,343.0,No,En Mora,2005-06-24
103249,Cliente 3249,2028-11-23,31755.24,20.65,48,9333.04,823.0,Sí,Activo,1995-03-26
103250,Cliente 3250,2028-11-24,26858.95,23.31,60,13188.35,723.0,Sí,Pagado,1959-04-27
103251,Cliente 3251,2028-11-25,6212.03,24.54,12,12354.95,835.0,Sí,Activo,1969-09-13
103252,Cliente 3252,2028-11-26,30479.08,3.73,60,9222.65,694.0,No,En Mora,2007-08-16
103253,Cliente 3253,2028-11-27,6301.59,16.89,60,11421.22,749.0,Sí,Activo,1993-09-14
103254,Cliente 3254,2028-11-28,17191.73,12.38,24,6783.13,556.0,No,Pagado,1954-09-20
103255,Cliente 3255,2028-11-29,7570.68,21.99,24,8436.98,660.0,Sí,Activo,1960-12-07
103256,Cliente 3256,2028-11-30,34757.65,8.91,60,1400.02,679.0,No,Activo,1987-08-20
103257,Cliente 3257,2028-12-01,10709.48,24.59,24,1802.94,742.0,Sí,Activo,1957-06-01
103258,Cliente 3258,2028-12-02,19897.04,16.69,48,12526.67,833.0,Sí,Activo,1976-09-05
103259,Cliente 3259,2028-12-03,44835.9,20.56,12,1365.24,773.0,No,Pagado,1972-08-16
103260,Cliente 3260,2028-12-04,10613.66,5.34,60,2956.29,456.0,Sí,En Mora,1968-08-30
103261,Cliente 3261,2028-12-05,25636.35,7.44,12,12039.57,388.0,Sí,Pagado,1968-12-15
103262,###Cliente??,2028-12-06,21253.95,19.81,48,516.62,501.0,Sí,Pagado,2004-11-10
103263,Cliente 3263,2028-12-07,1397.14,3.97,24,4594.86,761.0,Sí,Pagado,1982-01-23
103264,Cliente 3264,2028-12-08,39741.53,21.06,36,8968.56,780.0,No,Activo,2002-03-03
103265,Cliente 3265,2028-12-09,3917.77,3.8,48,9134.02,753.0,Sí,Activo,1981-04-23
103266,Cliente 3266,2028-12-10,23975.62,17.63,36,11768.72,769.0,No,En Mora,1971-03-12
103267,Cliente 3267,2028-12-11,28253.58,11.35,12,7835.93,679.0,Sí,Activo,1960-08-09
103268,Cliente 3268,2028-12-12,31607.11,16.65,60,7886.33,700.0,Sí,Pagado,1985-11-10
103269,Cliente 3269,2028-12-13,34587.27,18.46,24,11017.0,378.0,Sí,Activo,1990-05-15
103270,Cliente 3270,2028-12-14,13036.98,10.86,48,7730.05,685.0,No,Pagado,1986-08-14
103271,Cliente 3271,2028-12-15,993.95,5.82,24,9323.12,642.0,No,En Mora,1998-11-06
103272,Cliente 3272,2028-12-16,36310.46,5.0,36,13517.72,744.0,Sí,En Mora,1976-11-05
103273,Cliente 3273,2028-12-17,27015.0,16.16,36,6321.04,351.0,Sí,Activo,1967-02-08
103274,Cliente 3274,2028-12-18,41887.83,14.69,60,6084.31,550.0,No,Activo,1999-05-24
103275,Cliente 3275,2028-12-19,,19.46,36,551.46,628.0,No,Pagado,2004-11-04
103276,Cliente 3276,2028-12-20,42244.65,14.46,60,9394.68,793.0,No,Pagado,1982-03-04
103277,Cliente 3277,2028-12-21,24512.19,12.58,48,931.69,649.0,Sí,Activo,1984-08-30
103278,Cliente 3278,2028-12-22,17014.61,12.06,60,7810.15,758.0,Sí,En Mora,1974-03-23
103279,Cliente 3279,2028-12-23,39682.13,4.07,36,12161.39,797.0,Sí,En Mora,1964-10-21
103280,Cliente 3280,2028-12-24,22839.06,10.71,12,8473.86,424.0,Sí,Pagado,1978-01-08
103281,Cliente 3281,2028-12-25,9580.39,24.48,60,4409.72,503.0,No,Activo,2003-01-27
103282,Cliente 3282,XX/YY/ZZZZ,42821.21,22.28,24,11899.44,320.0,Sí,Pagado,1984-02-27
103283,Cliente 3283,2028-12-27,44186.71,10.58,12,4410.9,661.0,No,Pagado,1963-04-26
103284,Cliente 3284,2028-12-28,23582.33,16.14,60,11128.96,660.0,Sí,Pagado,1998-12-01
103285,Cliente 3285,2028-12-29,4247.14,21.72,24,9348.75,415.0,Sí,Activo,1981-04-17
103286,Cliente 3286,2028-12-30,19697.39,12.99,12,2964.95,354.0,Sí,Pagado,1992-11-10
103287,Cliente 3287,2028-12-31,40275.11,3.89,60,13624.44,591.0,Sí,Activo,1979-05-06
103288,Cliente 3288,2029-01-01,45137.81,5.1,48,3409.33,350.0,Sí,Pagado,2007-10-26
103289,Cliente 3289,2029-01-02,10571.9,14.47,24,14849.01,553.0,Sí,En Mora,1982-11-13
103290,Cliente 3290,2029-01-03,3815.19,24.34,48,606.0,791.0,No,Activo,1967-11-25
103291,Cliente 3291,2029-01-04,43928.85,18.4,36,4320.51,524.0,Sí,Pagado,1979-08-23
103292,Cliente 3292,2029-01-05,19775.54,5.02,60,3397.97,768.0,No,Activo,1969-07-25
103293,Cliente 3293,2029-01-06,27317.17,7.57,60,702.9,402.0,No,Activo,1976-04-19
103294,Cliente 3294,2029-01-07,48419.26,20.08,24,11119.33,347.0,No,Activo,1978-01-04
103295,Cliente 3295,2029-01-08,3794.95,21.59,60,10554.67,641.0,No,Pagado,1997-05-15
103296,Cliente 3296,2029-01-09,32591.74,16.78,36,11989.09,532.0,Sí,Activo,2002-04-20
103297,Cliente 3297,2029-01-10,4168.22,17.36,60,4222.13,527.0,Sí,Activo,1955-11-06
103298,Cliente 3298,2029-01-11,19085.71,4.11,12,6942.86,821.0,No,Activo,2004-03-04
103299,Cliente 3299,2029-01-12,40288.82,21.31,48,10057.15,312.0,Sí,Activo,1964-12-01
103300,Cliente 3300,2029-01-13,21956.88,20.45,36,6876.64,798.0,Sí,En Mora,1974-02-08
103301,Cliente 3301,2029-01-14,49860.53,9.07,36,10611.22,744.0,No,Activo,1982-01-29
103302,Cliente 3302,2029-01-15,28173.43,18.74,48,9692.61,639.0,Sí,En Mora,1970-07-12
103303,Cliente 3303,2029-01-16,16397.53,8.12,48,2162.39,623.0,No,Pagado,2003-03-06
103304,Cliente 3304,2029-01-17,11395.51,4.37,36,11825.13,456.0,Sí,Activo,1973-02-21
103305,Cliente 3305,2029-01-18,17850.77,7.82,48,10949.81,730.0,No,Activo,1984-04-25
103306,Cliente 3306,2029-01-19,18940.4,7.34,24,10009.6,706.0,No,Activo,1965-11-25
103307,Cliente 3307,2029-01-20,3901.33,10.76,48,2748.86,457.0,Sí,Activo,2010-10-18
103308,Cliente 3308,2029-01-21,18793.92,12.5,12,4385.95,484.0,Sí,Pagado,2009-06-13
103309,Cliente 3309,2029-01-22,23479.81,14.43,12,6201.07,790.0,Sí,Pagado,2009-02-05
103310,Cliente 3310,2029-01-23,36275.52,13.75,24,4558.98,835.0,Sí,Pagado,1975-01-08
103311,Cliente 3311,2029-01-24,33008.11,9.32,48,3803.25,656.0,No,Pagado,1963-10-04
103312,Cliente 3312,2029-01-25,35583.9,4.13,12,12177.69,661.0,Sí,En Mora,1985-08-26
103313,Cliente 3313,2029-01-26,914.0,16.51,60,9754.37,523.0,Sí,Activo,1981-11-08
103314,Cliente 3314,2029-01-27,11274.54,12.01,48,8699.35,503.0,Sí,En Mora,1954-11-08
103315,Cliente 3315,2029-01-28,33253.37,9.92,24,3776.31,307.0,Sí,Pagado,1987-07-06
103316,Cliente 3316,2029-01-29,24457.47,22.14,48,13812.11,771.0,Sí,Pagado,1959-11-27
103317,Cliente 3317,2029-01-30,763.02,19.55,36,3272.15,471.0,No,Activo,1992-09-04
103318,Cliente 3318,2029-01-31,40322.48,21.94,36,12026.79,395.0,Sí,Pagado,1987-07-01
103319,Cliente 3319,2029-02-01,38754.07,14.14,12,14516.75,605.0,Sí,En Mora,2004-06-30
103320,Cliente 3320,2029-02-02,27646.75,6.32,36,11042.84,557.0,Sí,Pagado,1985-10-06
103321,Cliente 3321,2029-02-03,3789.93,18.47,24,14896.45,773.0,No,Pagado,1976-11-07
103322,Cliente 3322,2029-02-04,38442.49,7.93,12,9940.24,599.0,Sí,Activo,1965-01-04
103323,Cliente 3323,2029-02-05,29393.82,12.99,24,3653.17,764.0,Sí,En Mora,2011-01-09
103324,Cliente 3324,2029-02-06,39207.02,4.9,24,3455.38,627.0,Sí,Pagado,1983-01-23
103325,Cliente 3325,2029-02-07,37711.48,21.24,36,5206.18,409.0,No,Activo,1966-03-30
103326,Cliente 3326,2029-02-08,40248.6,6.21,36,603.39,428.0,Sí,Pagado,1962-08-31
103327,Cliente 3327,2029-02-09,26141.4,22.92,24,10384.63,436.0,Sí,Pagado,2000-09-02
103328,Cliente 3328,2029-02-10,7446.06,22.08,36,4395.68,838.0,Sí,Activo,1991-01-18
103329,Cliente 3329,2029-02-11,33722.29,13.49,36,12320.16,463.0,No,Activo,2009-09-27
103330,Cliente 3330,2029-02-12,31213.45,19.5,36,5708.0,648.0,Sí,Pagado,1960-04-21
103331,Cliente 3331,2029-02-13,37241.53,16.82,48,7459.37,762.0,No,Activo,1975-07-07
103332,Cliente 3332,2029-02-14,8909.11,20.77,24,14502.49,803.0,Sí,Pagado,1999-06-10
103333,Cliente 3333,2029-02-15,10151.27,12.78,60,4011.5,450.0,Sí,Activo,2009-10-04
103334,Cliente 3334,2029-02-16,44575.27,20.39,24,10958.18,545.0,No,Activo,1976-08-12
103335,Cliente 3335,2029-02-17,37623.9,13.44,12,11449.21,409.0,Sí,Pagado,1980-02-11
103336,Cliente 3336,2029-02-18,45457.31,23.73,36,3704.47,574.0,Sí,Pagado,1956-06-29
103337,Cliente 3337,2029-02-19,38056.41,13.96,36,7764.45,366.0,Sí,En Mora,1992-06-28
103338,Cliente 3338,2029-02-20,30059.19,13.45,60,5577.93,349.0,Sí,Activo,1954-06-26
103339,Cliente 3339,2029-02-21,32879.57,20.38,12,11692.64,814.0,No,Activo,1960-08-10
103340,Cliente 3340,2029-02-22,44511.83,21.16,48,9526.01,525.0,No,Activo,1969-09-16
103341,Cliente 3341,2029-02-23,29150.93,15.42,24,7401.75,805.0,No,Pagado,1958-06-06
103342,Cliente 3342,2029-02-24,31803.37,7.37,48,11800.77,454.0,No,Activo,1968-02-29
103343,Cliente 3343,2029-02-25,8245.6,13.56,12,3909.76,779.0,No,En Mora,1980-01-03
103344,Cliente 3344,2029-02-26,23959.1,24.31,60,11427.52,410.0,No,En Mora,1989-08-08
103345,Cliente 3345,2029-02-27,35961.66,19.69,12,13047.93,782.0,Sí,Activo,1972-07-18
103346,Cliente 3346,2029-02-28,13911.66,20.94,60,13240.01,573.0,Sí,Pagado,1969-07-09
